nombre_artista,album,fecha,tipo,track
Galvan Real,Son Caramelo,2018-11-14,track,Son Caramelo
Leon Bridges,Good Thing,2018-05-04,track,Bad Bad News
Morat,Balas Perdidas,2018-10-25,track,Cuando El Amor Se Escapa
Morat,Balas Perdidas,2018-10-25,track,Punto Y Aparte
DJ Antoine,The Time Is Now,2018-11-09,track,Ma Chérie - DJ Antoine & Mad Mark 2K12 Radio Edit
Scubba,Bossa Nova 2.0,2018-07-06,track,Viva La Vida - Bossa Version
James Arthur,The Greatest Showman: Reimagined,2018-11-16,track,Rewrite The Stars (with James Arthur & Anne-Marie)
BTS,Love Yourself 結 'Answer',2018-08-24,track,Euphoria
Kina Grannis,Crazy Rich Asians (Original Motion Picture Soundtrack),2018-08-10,track,Can't Help Falling In Love
The Knocks,Brazilian Soul (feat. Sofi Tukker) [Remixes],2018-12-07,track,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version
David Guetta,Flames,2018-03-22,track,Flames
Charlie Puth,Voicenotes,2018-05-11,track,Done for Me (feat. Kehlani)
Shakira,Sanz: Lo que fui es lo que soy (Banda Sonora Original),2018-04-20,track,La tortura
Mario Biondi,Brasil,2018-03-23,track,Smooth Operator (feat. Till Brönner)
Kany García,Soy Yo,2018-05-18,track,A Mis Amigos (feat. Melendi)
Morat,Balas Perdidas,2018-10-25,track,Mi Vida Entera
AURORA,A Different Kind Of Human – Step 2,2019-06-07,track,The Seed
Ariana Grande,"thank u, next",2019-02-08,track,ghostin
Jorge Molero,Desde el Primer Día,2019-01-26,track,Tan Solo Tu
Coldplay,Everyday Life,2019-11-22,track,Orphans
Sam Smith,Dancing With A Stranger (with Normani),2019-01-11,track,Dancing With A Stranger (with Normani)
Taylor Swift,All Of The Girls You Loved Before,2019-08-23,track,All Of The Girls You Loved Before
James Arthur,YOU,2019-10-18,track,Falling Like The Stars
Enrique Iglesias,Greatest Hits,2019-10-04,track,¿Dónde Están Corazón?
Yera,Mejores Amigos,2019-09-26,track,Mejores Amigos
Chase Atlantic,PHASES,2019-06-28,track,HEAVEN AND BACK
Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,track,ilomilo
Ariana Grande,boyfriend,2019-08-02,track,boyfriend (with Social House)
Ed Sheeran,Beautiful People (feat. Khalid),2019-06-28,track,Beautiful People (feat. Khalid)
Tyga,Legendary,2019-06-07,track,Taste (feat. Offset)
Calvin Harris,Giant (with Rag'n'Bone Man),2019-01-11,track,Giant (with Rag'n'Bone Man)
Cigarettes After Sex,Cry,2019-10-25,track,Touch
BTS,MAP OF THE SOUL : PERSONA,2019-04-12,track,Boy With Luv (feat. Halsey)
Mike Bahía,Navegando,2019-11-15,track,Esta Noche
Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,track,wish you were gay
Javi Medina,Solo,2019-10-11,track,Hoy Lo Tengo Todo
Javi Medina,Solo,2019-10-11,track,Eres
Barroso,El Barrio de la Alegría,2019-06-21,track,El Barrio de la Alegría
India Martinez,Palmeras,2019-10-25,track,La Gitana
Juanes,Más Futuro Que Pasado,2019-11-22,track,Bonita
Taylor Swift,Lover,2019-08-23,track,ME! (feat. Brendon Urie of Panic! At The Disco)
La Casa Azul,La Gran Esfera,2019-03-22,track,Nunca Nadie Pudo Volar
Lalo Ebratt,Déjate Querer,2019-02-28,track,Déjate Querer
Pyllo Cortes,Mi Guitarra,2019-12-20,track,Mi Guitarra
Cafuné,Tek It (I Watch the Moon),2019,track,Tek It
Pyllo Cortes,Pal Carajo,2019-04-20,track,Pal Carajo
Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,track,all the good girls go to hell
El Arrebato,Abrazos,2019-09-19,track,Un Amor Tan Grande
Olivia Dean,Ok Love You Bye,2019-11-22,track,Ok Love You Bye
Taylor Swift,Lover,2019-08-23,track,Paper Rings
Reik,Ahora,2019-05-31,track,Aleluya
El Arrebato,Abrazos,2019-09-19,track,Aquí Me Tienes
Travis Birds,Coyotes (Versión en Acústico El Embarcadero),2019-01-18,track,Coyotes - Versión en Acústico El Embarcadero
Ariana Grande,"thank u, next",2019-02-08,track,"break up with your girlfriend, i'm bored"
TWICE,FANCY YOU,2019-04-22,track,FANCY
Cigarettes After Sex,Cry,2019-10-25,track,Falling In Love
James Arthur,YOU,2019-10-18,track,Naked
Javi Medina,Solo,2019-10-11,track,Que Salga el Sol
El Arrebato,Abrazos,2019-09-19,track,A Mí Na Ma
Mabel,Ivy To Roses (Mixtape),2019-01-18,track,Don't Call Me Up
Ed Sheeran & Justin Bieber,No.6 Collaborations Project,2019-07-12,track,I Don't Care (with Justin Bieber)
Ariana Grande,"thank u, next",2019-02-08,track,bloodline
Morat,Presiento,2019-04-12,track,Presiento
Sebastian Yatra,Cristina,2019-03-22,track,Cristina
Morat,Mar De Colores (Versión Extendida),2019-05-10,track,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito"""
Taylor Swift,Lover,2019-08-23,track,Miss Americana & The Heartbreak Prince
Selena Gomez,Rare,2020-01-10,track,People You Know
VOILÀ,Long Story Short,2020-05-22,track,Figure You Out
Fujii Kaze,HELP EVER HURT NEVER,2020-05-20,track,Shinunoga E-Wa
Zoe Wees,Control,2020-03-13,track,Control
Ariana Grande,Positions,2020-10-30,track,motive (with Doja Cat)
Lady Gaga,Chromatica,2020-05-29,track,Rain On Me (with Ariana Grande)
Agust D,D-2,2020-05-22,track,Daechwita
Stray Kids,IN LIFE,2020-09-14,track,Back Door
Bruno Romano,Llévame,2020-03-13,track,Llévame
Camilo,Por Primera Vez,2020-04-17,track,No Te Vayas
TINI,TINI TINI TINI,2020-12-03,track,Un Beso en Madrid
Cali Y El Dandee,Colegio,2020-05-07,track,Locura
SAULT,Untitled (Black Is),2020-06-19,track,Wildfires
Nara,Bossa Covers,2020-01-17,track,All of Me
twocolors,Lovefool,2020-05-08,track,Lovefool
Bossa Bros,Fix You,2020-06-05,track,Fix You
Dua Lipa,Future Nostalgia,2020-03-27,track,Hallucinate
La Cebolla,Caracas,2020-11-13,track,Habibi - Remix
Ouvindo,Blinding Lights,2020-06-16,track,Blinding Lights
Bossa Nova Covers,Dance Monkey,2020-12-11,track,Dance Monkey
Ed Sheeran,Afterglow,2020-12-21,track,Afterglow
TINI,TINI TINI TINI,2020-12-03,track,Oye
Bossa Bros,Can't Take My Eyes off You,2020-07-17,track,Can't Take My Eyes off You
Purple Disco Machine,Hypnotized,2020-04-08,track,Hypnotized
Galvan Real,El Pacto,2020-08-14,track,El Pacto
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,That's What I Like
Luis Cortés,Préndelo,2020-09-25,track,Préndelo
Maka,Bendiciones,2020-10-09,track,Vida
Galvan Real,Una Aventura,2020-03-16,track,Una Aventura
Carlos Sadness,Tropical Jesus,2020-06-19,track,Todo Estaba Bien
Nyno Vargas,"Hola, mi amor (feat. Lérica, Junco)",2020-12-18,track,"Hola, mi amor (feat. Lérica, Junco)"
Shinova,Te debo una canción,2020-09-18,track,Te debo una canción
Jesse & Joy,Aire (Versión Día),2020-05-08,track,Te Esperé
JAWNY,For Abby,2020-10-27,track,Honeypie
Conan Gray,Kid Krow,2020-03-20,track,Maniac
Reik,La Bella y la Bestia,2020-06-11,track,La Bella y la Bestia
Bossa Bros,Shallow,2020-05-29,track,Shallow
Lin Cortés,Gitanerías,2020-03-27,track,Novia Moderna
Kygo,Golden Hour,2020-05-29,track,Higher Love
Dua Lipa,Physical,2020-01-30,track,Physical
Miley Cyrus,Plastic Hearts,2020-11-27,track,Midnight Sky
Nara,Bossa Covers,2020-01-17,track,Killing Me Softly With His Song
JdM,Como no te voy a querer,2020-07-03,track,Como no te voy a querer
Ariana Grande,Positions,2020-10-30,track,34+35
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,Dancing In the Moonlight
Katy Perry,Smile,2020-08-28,track,Harleys In Hawaii
Kany García,Mesa Para Dos,2020-05-28,track,Titanic
Lady Gaga,Rain On Me (with Ariana Grande),2020-05-22,track,Rain On Me (with Ariana Grande)
Sam Smith,Love Goes,2020-10-30,track,Dancing With A Stranger (with Normani)
La La Love You,La la Love You Bonus,2020-12-11,track,El Fin del Mundo - Innmir & Elyella Remix
Ariana Grande,Dangerous Woman,2016-04-01,track,Leave Me Lonely
BTS,Wings,2016-10-10,track,21st Century Girl
BTS,Wings,2016-10-10,track,Stigma
BTS,The Most Beautiful Moment in Life: Young Forever,2016-05-02,track,Epilogue: Young Forever
The Weeknd,Starboy,2016-11-25,track,False Alarm
SEVENTEEN,Love&Letter repackage album,2016-07-04,track,VERY NICE
Morat,Sobre El Amor Y Sus Efectos Secundarios,2016-06-17,track,Ya No Estás Tú
The Last Shadow Puppets,Everything You've Come To Expect (Deluxe Edition),2016-12-02,track,Miracle Aligner
The Weeknd,Starboy,2016-11-25,track,Secrets
Ken Laszlo,The Best of Ken Laszlo,2016-11-25,track,Tonight
BTS,Wings,2016-10-10,track,BTS Cypher 4
Ariana Grande,Dangerous Woman,2016-05-20,track,Step On Up
EXO,EX'ACT,2016-06-09,track,Monster
The Irrepressibles,In This Shirt,2016-12-29,track,In This Shirt - Royksopp Remix
FRENSHIP,Truce - EP,2016-09-02,track,Capsize
Reik,Des/Amor,2016-06-17,track,Qué Gano Olvidándote
Ricardo Arjona,Apague la Luz y Escuche (Acústico),2016-07-29,track,Nada Es Como Tú (Acústico)
50 Cent,I'm The Man,2016-02-12,track,I'm The Man
Parcels,Herefore (Roisto Remix),2016-05-20,track,Herefore - Roisto Remix
TWICE,Twicecoaster: Lane 1,2016-10-24,track,TT
Agust D,Agust D,2016-08-16,track,so far away (Feat. SURAN)
Agust D,Agust D,2016-08-16,track,140503 at dawn
Ariana Grande,Dangerous Woman,2016-04-01,track,Be Alright
Agust D,Agust D,2016-08-16,track,The Last
The Weeknd,Starboy,2016-11-24,track,Secrets
Agust D,Agust D,2016-08-16,track,skit
Morat,Sobre El Amor Y Sus Efectos Secundarios,2016-06-17,track,Una Vez Más
Ariana Grande,Dangerous Woman,2016-05-20,track,Into You
Little Mix,Glory Days (Expanded Edition),2016-11-18,track,Touch
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,track,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")"
Maía,Maía,2016-04-29,track,Pa' Lante (feat. El Micha)
Ariana Grande,Dangerous Woman,2016-05-20,track,Side To Side
Nick Jonas,Last Year Was Complicated,2016-06-10,track,Close
Agust D,Agust D,2016-08-16,track,"Interlude : Dream, Reality"
Sarah Menescal,Consequence of Love,2016-09-02,track,Mercy Mercy Me (The Ecology)
Flora Martínez,Flora,2016-09-23,track,The Scientist
Groove Da Praia,Transformations,2016-08-19,track,What's Up?
Charlie Puth,Nine Track Mind,2016-01-29,track,One Call Away
Ariana Grande,Dangerous Woman,2016-04-01,track,Thinking Bout You
OneRepublic,Oh My My,2016-12-02,track,Kids
Urselle,Free,2016-05-20,track,Lovefool
Ariana Grande,Dangerous Woman,2016-05-20,track,Dangerous Woman
BTS,Wings,2016-10-10,track,Lie
Men I Trust,Lauren,2016-06-13,track,Lauren
Deluxe,Stachelight,2016-01-22,track,Tum Rakak
Paradis,Recto Verso,2016-09-23,track,Toi Et Moi
Hailee Steinfeld,Starving,2016-07-22,track,Starving
Sia,This Is Acting,2016-01-29,track,Alive
Sia,This Is Acting (Deluxe Version),2016-10-21,track,Alive
Bruno Mars,24K Magic,2016-10-07,track,24K Magic
Sheena Ringo,逆輸入 〜航空局〜,2017-12-06,track,薄ら氷心中
BTS,You Never Walk Alone,2017-02-13,track,Not Today
Demi Lovato,Tell Me You Love Me,2017-09-29,track,Sorry Not Sorry
Jesse & Joy,Jesse & Joy,2017-02-03,track,¡Corre!
Ricardo Arjona,Circo Soledad,2017-04-21,track,Ella
Miriam Makeba,Pata Pata,2017,track,Pata Pata - Stereo Version
Taylor Swift,reputation,2017-11-10,track,So It Goes...
Lorde,Melodrama,2017-06-16,track,Perfect Places
Tiiwtiiw,Hasta Luego,2017-07-01,track,Hasta Luego
Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,track,"Let Me Go (with Alesso, Florida Georgia Line & watt)"
Charlie Puth,Attention (Acoustic + Remixes),2017-06-09,track,Attention - Acoustic
Cigarettes After Sex,Cigarettes After Sex,2017-06-09,track,Each Time You Fall in Love
Ha*Ash,30 de Febrero,2017-12-01,track,30 de Febrero (feat. Abraham Mateo)
Jarabe De Palo,50 Palos,2017-03-10,track,Humo
BTS,Love Yourself 承 'Her',2017-09-18,track,dimple
Kid Francescoli,Play Me Again,2017-03-03,track,Moon (And It Went Like)
Katy Perry,Witness (Deluxe),2017-06-09,track,Swish Swish
Niall Horan,Flicker (Deluxe),2017-10-20,track,Slow Hands
Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más (Edición Especial),2017-06-23,track,Del Estadio Al Cielo
Ha*Ash,30 de Febrero,2017-12-01,track,100 Años
Karen Souza,Ain't No Sunshine (Instant Love),2017-06-30,track,Ain't No Sunshine
Camila Cabello,Crying in the Club,2017-05-18,track,Crying in the Club
Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más (Edición Especial),2017-06-23,track,La Última Vez
Silvestre Dangond,Cásate Conmigo,2017-09-15,track,Cásate Conmigo
Niña Pastori,Desde la Azotea,2017-10-27,track,Desde la Azotea
MC Kevinho,O Grave Bater,2017-03-21,track,O Grave Bater
Antonio Carmona,Obras Son Amores,2017-03-31,track,Mencanta
Harry Styles,Harry Styles,2017-05-12,track,Two Ghosts
Demarco Flamenco,Uno,2017-03-03,track,Ahora Me Doy Cuenta
Rita Ora,Anywhere,2017-10-20,track,Anywhere
Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más (Edición Especial),2017-06-23,track,Ladrona
Dua Lipa,New Rules (Acoustic),2017-10-20,track,New Rules - Acoustic
Karen Souza,Velvet Vault,2017-11-24,track,Valerie
Bruno Mars,Versace On The Floor (Bruno Mars vs. David Guetta),2017-06-27,track,Versace on the Floor (Bruno Mars vs. David Guetta)
El Barrio,Las Costuras Del Alma,2017-10-27,track,Estirpe
Julia Michaels,Issues (Acoustic),2017-03-24,track,Issues - Acoustic
Demarco Flamenco,Uno,2017-03-03,track,Una Pequeña Historia
Taylor Swift,reputation,2017-11-10,track,This Is Why We Can't Have Nice Things
Lana Del Rey,Lust For Life,2017-07-21,track,Love
Khalid,American Teen,2017-04-27,track,Location
NF,Perception,2017-10-06,track,Lie
Cigarettes After Sex,Cigarettes After Sex,2017-06-09,track,Opera House
Ray Heredia,Por Ray Heredia,2017-02-24,track,Alegría De Vivir
El Barrio,Las Costuras Del Alma,2017-10-27,track,Al Sur De Tu Cama
Parcels,Hideout,2017-01-27,track,Hideout
Marina,Mi deseo,2017-10-26,track,Mi deseo
Río Roma,Eres la Persona Correcta en el Momento Equivocado (Deluxe Edition),2017-03-24,track,Caminar de Tu Mano (feat. Fonseca)
JP Cooper,Raised Under Grey Skies (Deluxe),2017-10-06,track,September Song - Guitar Acoustic
Piso 21,Déjala Que Vuelva (feat. Manuel Turizo),2017-10-20,track,Déjala Que Vuelva (feat. Manuel Turizo)
Sam Smith,Too Good At Goodbyes (Acoustic),2017-09-29,track,Too Good At Goodbyes - Acoustic
BTS,Love Yourself 結 'Answer',2018-08-24,track,Serendipity (Full Length Edition)
Lady Gaga,A Star Is Born Soundtrack,2018-10-05,track,Is That Alright?
Maribou State,Kingdoms In Colour,2018-09-07,track,Vale
BTS,Love Yourself 結 'Answer',2018-08-24,track,Epiphany
Måneskin,Il ballo della vita,2018-10-26,track,Fear for Nobody
Ariana Grande,Sweetener,2018-08-17,track,R.E.M
Fonseca,Agustín,2018-10-26,track,Ven
Twenty One Pilots,Trench,2018-10-05,track,Morph
Aitana,Lo Malo (Remix),2018-08-23,track,Lo Malo - Remix
Lil Dicky,Freaky Friday (feat. Chris Brown),2018-03-16,track,Freaky Friday (feat. Chris Brown)
Troye Sivan,Bloom,2018-08-31,track,Dance To This (feat. Ariana Grande)
BTS,Love Yourself 轉 'Tear',2018-05-18,track,Airplane pt.2
Tyga,Taste (feat. Offset),2018-05-16,track,Taste (feat. Offset)
Morat,Balas Perdidas,2018-10-25,track,Yo No Merezco Volver
EXO,LOVE SHOT– The 5th Album Repackage,2018-12-13,track,Love Shot
The Chainsmokers,Sick Boy,2018-12-14,track,This Feeling
iKON,Return,2018-01-25,track,LOVE SCENARIO
Gente De Zona,En Letra de Otro,2018-10-26,track,Si Tú No Estás
BTS,Love Yourself 結 'Answer',2018-08-24,track,DNA
Monsieur Periné,Encanto Tropical,2018-05-18,track,Bailar Contigo
Lukas Graham,Love Someone,2018-09-07,track,Love Someone
Clean Bandit,What Is Love? (Deluxe Edition),2018-11-30,track,I Miss You (feat. Julia Michaels)
Morat,Balas Perdidas,2018-10-25,track,El Embrujo
Shawn Mendes,Shawn Mendes,2018-05-25,track,Youth (feat. Khalid)
Groove Da Praia,The Groove Girls,2018-11-16,track,Cars and Girls
Morat,Balas Perdidas,2018-10-25,track,Mi Vida Entera
Maribou State,Kingdoms In Colour,2018-09-07,track,Nervous Tics
Kany García,Soy Yo,2018-05-18,track,A Mis Amigos (feat. Melendi)
TINI,Quiero Volver,2018-10-12,track,Por Qué Te Vas
NOTD,So Close (feat. Georgia Ku),2018-11-02,track,So Close
Michelle Simonal,I Just Wanna Stop,2018-08-24,track,I Just Wanna Stop
Ariana Grande,Sweetener,2018-08-17,track,goodnight n go
James Bay,Wild Love (Acoustic),2018-02-23,track,Wild Love - Acoustic
Bacilos,¿Dónde Nos Quedamos?,2018-08-24,track,Perderme Contigo
BTS,Love Yourself 結 'Answer',2018-08-24,track,MIC Drop (Steve Aoki Remix) (Full Length Edition)
Her's,Invitation to Her's,2018-08-24,track,Harvey
Kany García,Soy Yo,2018-05-18,track,Soy Yo
BTS,Love Yourself 結 'Answer',2018-08-24,track,FAKE LOVE
benny blanco,Eastside (with Halsey & Khalid),2018-07-12,track,Eastside (with Halsey & Khalid)
Rita Ora,Phoenix (Deluxe Edition),2018-11-23,track,Let You Love Me
Cigarettes After Sex,Crush,2018-07-10,track,Sesame Syrup
Felipe Peláez,Ponle Actitud,2018-09-14,track,Vivo Pensando En Ti (feat. Maluma)
Dua Lipa,IDGAF,2018-05-04,track,IDGAF - Acoustic
Manuel Turizo,Culpables,2018-07-26,track,Culpables
David Bisbal,Perdón,2018-09-27,track,Perdón
Rita Ora,Phoenix (Deluxe Edition),2018-11-23,track,Anywhere
Cigarettes After Sex,Crush,2018-07-10,track,Crush
Justin Timberlake,Man of the Woods,2018-02-02,track,Say Something (feat. Chris Stapleton)
Still Corners,Slow Air,2018-08-17,track,The Message
Ariana Grande,Sweetener,2018-08-17,track,sweetener
Ariana Grande,"thank u, next",2019-02-08,track,in my head
Mrs. GREEN APPLE,インフェルノ,2019-07-18,track,インフェルノ
Stray Kids,Clé 1 : MIROH,2019-03-25,track,MIROH
Katy Perry,Harleys In Hawaii,2019-10-16,track,Harleys In Hawaii
Miley Cyrus,SHE IS COMING,2019-05-31,track,Slide Away
TWICE,Feel Special,2019-09-23,track,Feel Special
Greeicy,Minifalda,2019-08-16,track,Minifalda
Tropkillaz,Bola Rebola,2019-02-22,track,Bola Rebola
Faye Webster,Atlanta Millionaires Club,2019-05-24,track,Kingston
Bossa Nova Covers,Bossa Nova Covers,2019-02-13,track,I Shot the Sheriff
Bossa Nova Covers,Bossa Nova Covers,2019-02-13,track,Somewhere in the Hills
Ariana Grande,"thank u, next",2019-02-08,track,bad idea
BLACKPINK,KILL THIS LOVE,2019-04-05,track,Don't Know What To Do
OneRepublic,Rescue Me,2019-05-17,track,Rescue Me
James Arthur,Falling Like The Stars,2019-05-10,track,Falling Like The Stars
Ariana Grande,"thank u, next",2019-02-08,track,needy
Riton,Turn Me On (feat. Vula),2019-09-13,track,Turn Me On (feat. Vula)
Lewis Capaldi,Hold Me While You Wait,2019-05-03,track,Hold Me While You Wait
Lizzo,Cuz I Love You,2019-04-19,track,Juice
Cali Y El Dandee,Ay Corazón,2019-02-13,track,Ay Corazón
The Cooltrane Quartet,The Lady in Red,2019-12-06,track,The Lady in Red
Taylor Swift,Lover,2019-08-23,track,I Think He Knows
Lana Del Rey,Norman Fucking Rockwell!,2019-08-30,track,Mariners Apartment Complex
Carlos Baute,De amor y dolor,2019-02-08,track,Ando buscando (feat. Piso 21)
Taylor Swift,Lover,2019-08-23,track,Death By A Thousand Cuts
Bossa Nova Covers,Bossa Nova Covers,2019-02-13,track,Lush Life
Taylor Swift,Lover,2019-08-23,track,I Forgot That You Existed
Mike Bahía,Navegando,2019-11-15,track,Serenata
Alessia Cara,Spotify Singles,2019-04-24,track,I'm Like A Bird - Recorded at Spotify Studios NYC
Cigarettes After Sex,Cry,2019-10-25,track,Don't Let Me Go
girl in red,bad idea!,2019-09-03,track,bad idea!
Mind Enterprises,Panorama EP,2019-11-01,track,Idol
Ariana Grande,"thank u, next",2019-02-08,track,imagine
SAULT,5,2019-05-05,track,Why Why Why Why Why
Mike Bahía,Navegando,2019-11-15,track,Detente
Bossa Nova Covers,Bossa Nova Covers,2019-02-13,track,Hey Brother
Taylor Swift,Lover,2019-08-23,track,London Boy
Sarah Menescal,My World,2019-01-11,track,Cryin'
Morat,Enamórate De Alguien Más,2019-12-12,track,Enamórate De Alguien Más
Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,track,"Thunderclouds (feat. Sia, Diplo, and Labrinth)"
Bossa Nova Covers,Bossa Nova Covers,2019-02-13,track,Satisfaction
Ed Sheeran,No.6 Collaborations Project,2019-07-12,track,Beautiful People (feat. Khalid)
Pedro el Flamenkito,Romeo y Julieta,2019-02-28,track,Romeo y Julieta
Kany García,Contra el Viento,2019-05-17,track,Aunque Sea Un Momento
Lana Del Rey,Norman Fucking Rockwell!,2019-08-30,track,Norman fucking Rockwell
Natanael Cano,Mi Nuevo Yo,2019-12-24,track,Amor Tumbado
Mrs. GREEN APPLE,Attitude,2019-10-01,track,インフェルノ
Cigarettes After Sex,Cry,2019-10-25,track,Falling In Love
The Teskey Brothers,Run Home Slow,2019-08-02,track,So Caught Up
Greeicy,Baila,2019-05-17,track,Más Fuerte
Yolanda Be Cool,We No Speak Americano,2020-12-04,track,We No Speak Americano (Edit)
David Guetta,Let's Love,2020-09-11,track,Let's Love
ENHYPEN,BORDER : DAY ONE,2020-11-30,track,Given-Taken
Will Paquin,Chandelier,2020-09-25,track,Chandelier
Bossa Nova Covers,Cake By The Ocean,2020-12-25,track,Cake By The Ocean
TWICE,Eyes Wide Open,2020-10-26,track,I CAN'T STOP ME
BTS,MAP OF THE SOUL : 7,2020-02-21,track,ON
BossArt Ensemble,Slave to Love,2020-07-03,track,Slave to Love
Nea,Some Say (Felix Jaehn Remix),2020-01-10,track,Some Say - Felix Jaehn Remix
F.R. David,Words (Remix 2020),2020-11-13,track,Words (Remix 2020)
Andrés Cepeda,Trece,2020-05-13,track,Magia (feat. Sebastián Yatra)
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,Waiting for Love
Pablo Cepeda,"Bossa Nova Covers, Vol. 1",2020-12-25,track,Perfect
Olivia Dean,Echo,2020-10-21,track,Echo
Rio Branco,Bossa Nova Covers,2020-04-03,track,Let Her Go
THE ANXIETY,THE ANXIETY,2020-03-13,track,Meet Me At Our Spot
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,Moves Like Jagger
Pablo Cepeda,"Bossa Nova Covers, Vol. 1",2020-12-25,track,Despacito
BTS,MAP OF THE SOUL : 7,2020-02-21,track,Black Swan
Jesse & Joy,Aire (Versión Día),2020-05-08,track,Tanto
Morat,Bajo La Mesa,2020-05-22,track,Bajo La Mesa
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,Lovefool
Rosana,Sin miedo 2020,2020-05-31,track,Sin miedo 2020
John K,if we never met (remix),2020-02-14,track,if we never met - remix
Sigala,Lasting Lover,2020-09-04,track,Lasting Lover
Sebastian Yatra,Falta Amor,2020-03-26,track,Falta Amor
Forest Blakk,If You Love Her,2020-09-30,track,If You Love Her
Dua Lipa,Future Nostalgia,2020-03-27,track,Pretty Please
Camilo,Por Primera Vez,2020-03-09,track,Por Primera Vez
Joji,Daylight,2020-08-06,track,Daylight
Pascal Letoublon,Friendships (Lost My Love),2020-11-13,track,Friendships (Lost My Love)
Lady Gaga,Chromatica,2020-05-29,track,Stupid Love
Sarah Menescal,Modern Jukebox,2020-08-14,track,Company
Magdalena Bay,A Little Rhythm and a Wicked Feeling,2020-03-13,track,Killshot
Regard,Secrets,2020-04-24,track,Secrets
Jason Derulo,Love Not War (The Tampa Beat),2020-11-20,track,Love Not War (The Tampa Beat)
Billie Eilish,Therefore I Am,2020-11-12,track,Therefore I Am
Nara,Bossa Covers,2020-01-17,track,Shape of You
Ariana Grande,Positions,2020-10-30,track,pov
Pablo Cepeda,"Bossa Nova Covers, Vol. 1",2020-12-25,track,Stand By Me
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,Break My Stride
Ellie Goulding,International Women's Day,2020-03-06,track,Lights
Rio Branco,Bossa Nova Covers,2020-04-03,track,"Hey, Soul Sister"
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,Take On Me
Eve St. Jones,Make Your Move,2020-08-14,track,I Feel It Coming
Dua Lipa,Future Nostalgia,2020-03-27,track,Fever
Sam Smith,Love Goes,2020-10-30,track,How Do You Sleep?
Sam Smith,Love Goes,2020-10-30,track,Diamonds
Loona,Stars,2020-10-11,track,Vamos a la Playa
Cigarettes After Sex,You're All I Want,2020-05-13,track,You're All I Want
BTS,Wings,2016-10-10,track,Begin
BTS,Wings,2016-10-10,track,Awake
BTS,Wings,2016-10-10,track,First Love
BIGBANG,MADE,2016-12-13,track,BAE BAE
Sia,This Is Acting (Deluxe Version),2016-10-21,track,Move Your Body
ZAYN,Mind Of Mine (Deluxe Edition),2016-03-25,track,LIKE I WOULD
Fat Joe,All The Way Up (feat. Infared),2016-03-02,track,All The Way Up (feat. Infared)
Iggy Azalea,Team,2016-03-18,track,Team
blink-182,California (Deluxe Edition),2016-07-01,track,Bored to Death
BTS,Wings,2016-10-10,track,Lost
Sabrina Carpenter,EVOLution,2016-10-14,track,On Purpose
Drake,Views,2016-05-06,track,Childs Play
Piso 21,Me Llamas,2016-07-08,track,Me Llamas
AURORA,All My Demons Greeting Me As A Friend (Deluxe),2016-03-11,track,Warrior
American Authors,What We Live For,2016-07-01,track,I'm Born To Run
John Legend,DARKNESS AND LIGHT,2016-12-02,track,Love Me Now
BIGBANG,MADE,2016-12-13,track,SOBER
Macklemore & Ryan Lewis,This Unruly Mess I've Made,2016-02-26,track,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)"
Ariana Grande,Dangerous Woman,2016-04-01,track,Sometimes
Sjowgren,Seventeen,2016-08-05,track,Seventeen
Alejandro Fernández,Quiero Que Vuelvas,2016-09-23,track,Quiero Que Vuelvas
Tiiwtiiw,Te Amo,2016-09-04,track,Te Amo
Ariana Grande,Dangerous Woman,2016-05-20,track,Thinking Bout You
Ariana Grande,Dangerous Woman,2016-04-01,track,Knew Better / Forever Boy
Tove Lo,Lady Wood,2016-10-28,track,Cool Girl
DJ Snake,Let Me Love You (Andrew Watt Acoustic Remix),2016-12-19,track,Let Me Love You - Andrew Watt Acoustic Remix
Ulises Bueno,No me pidan que baje el volumen,2016-08-01,track,Ahora mírame
